sku(必填),平台SKU,识别码,中文名称,英文名称,分类ID,图片URL,商品净重（g）,采购参考价（RMB）,采购员,长(cm),宽(cm),高(cm),来源url（超始值为：http://）,备注,英文报关,中文报关,申报重量（g）,申报金额（USD）,危险运输品,材质,用途,海关编码,开发员,销售方式,创建时间
6933910403897,6933910403897,,佳翼 高性能非固化导热硅脂 6.0W/M.K 超导7783,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743470566409/0/20240510174635/7cc051598f3793d4cbe590bc21e28f23.jpg,21.5,1.89,无,17.6,10.8,1,,001千克,silicone thermal paste,散热硅脂,21.5,1,0,#N/A,,8473309000,无,售卖品,2022-05-31 22:49:43
6933910403873,6933910403873,,佳翼 导热硅片三片装 贴芯三大片-10W,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743470566397/0/20240412144844/70021eee06ab15ed2b4328542988456e.jpg,87.5,12.7,无,12.8,7.7,2.5,,001千克,Heat dissipation patch,散热贴,87.5,1,0,#N/A,,8473309000,无,售卖品,2022-05-31 22:49:42
6933910403866,6933910403866,,佳翼 电脑机箱10口风扇集线器HUB  PWM 集线器,,1128549,,0,0.0,无,0,0,0,,001千克,,,0,0,0,#N/A,,,无,售卖品,2022-05-31 22:49:42
6933910403859,6933910403859,,佳翼 m.2 nvme转sata3接口5盘SATA阵列卡 JMB585-Slim,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743470566385/0/20220608092013/d4a016d5476b40c6d629341fa7325a19.jpg,71,79.0,无,15,11.8,2.7,,0.1千克,SATA Array Card,SATA阵列卡,71,4,0,,,8471800000,无,售卖品,2022-05-31 22:49:42
6933910403842,6933910403842,,佳翼JT06  (主板19pin转2个USB3.0）,,1128549,,0,0.0,无,0,0,0,,0.01千克,,,0,0,0,#N/A,,8544421100,无,售卖品,2022-05-31 22:49:42
6933910403835,6933910403835,,佳翼 M.2 NVMe移动硬盘盒 i9-GTR 2280藏线款,,1190976,,0,0.0,无,0,0,0,,0.18千克,SSD enclosure,硬盘盒,1,1,0,6933910403835,,8473309000,无,售卖品,2022-05-31 22:49:42
6933910403828,6933910403828,,佳翼 M.2 nvme 铜底 风扇散热器 酷冷战舰-枭龙,,1190975,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743470566367/0/20220605090810/f8d3d11b22032fd7f3f58932f0fdfcd0.jpg,100,0.0,无,0,0,0,,0.04千克,SSD heatsink,散热器,100,1,0,#N/A,,8473309000,无,售卖品,2022-05-31 22:49:42
6933910403811,6933910403811,,佳翼  M2 NVME 雷电3 移动硬盘盒 雷电110,,1190976,,0,0.0,无,0,0,0,,110,SSD enclosure,硬盘盒,1,1,0,6933910403811,,8473309000,无,售卖品,2022-05-31 22:49:42
6933910403804,6933910403804,,JEYI CFast 256G CF2.1 数码摄相机存储卡 佳翼CF-256G,,1128549,,0,0.0,无,0,0,0,,22*42,,,0,0,0,#N/A,,8523521000,无,售卖品,2022-05-31 22:49:42
6933910403798,6933910403798,,M.2 NVME NGFF硬盘  散热盔甲 酷冷战舰-钻石 灰色,,1190975,,0,0.0,无,0,0,0,,129mm*128mm*9.5mm,,,0,0,0,#N/A,,8473309000,无,售卖品,2022-05-31 22:49:42
6933910403781,6933910403781,,JEYI/佳翼 雷电3移动硬盘盒 M2 NVME  雷电X4藏线,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743470566343/0/20220601091359/31db82a8b8c2afcac43d2d1ff47d51c0.jpg,230,0.0,无,0,0,0,,72mm*22mm,SSD enclosure,硬盘盒,230,5,0,#N/A,,8473309000,无,售卖品,2022-05-31 22:49:42
6933910403774,6933910403774,,佳翼 NVME 雷电3硬盘盒 PCIE X2 20G 佳翼TB3-20,,1128549,,0,0.0,无,0,0,0,,72mm*22mm,SSD enclosure,硬盘盒,1,1,0,6933910403774,,8473309000,无,售卖品,2022-05-31 22:49:42
6933910403767,6933910403767,,JEYI CFast 128G CF2.1 数码摄相机存储卡 佳翼CF-128G,,1128549,,0,0.0,无,0,0,0,,22*42,,,0,0,0,#N/A,,8523521000,无,售卖品,2022-05-31 22:49:42
6933910403750,6933910403750,,佳翼 M.2 NVME PCI-E信号拆分 4盘阵列卡 M2X16,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743470566325/0/20220608091831/a54a6d0613523b7957cb7eec5501ea3d.jpg,124,71.0,无,19.1,10,3.3,,72mm*22mm,PCIE adapter,PCIE接口转接卡,124,5,0,#N/A,,8471800000,无,售卖品,2022-05-31 22:49:42
6933910403743,6933910403743,,2.5寸转3.5寸台式机硬盘架佳翼K109,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743470566319/0/20240429094954/a76d7f835f46cf33923863f237739cee.jpg,85.8,9.0,无,15,11,2.1,,135mm*100mm*10mm,Hard Disk Bays,硬盘托架,85.8,1,0,#N/A,,8473309000,无,售卖品,2022-05-31 22:49:42
6933910403736,6933910403736,,佳翼 M2 SSD 铜散热片 爱铜二号,,1190975,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743470566313/0/20220602091319/9113779b19f11340a2f9b2d764407103.jpg,51,9.5,无,11,5.6,1,,72mm*22mm,SSD heatsink,散热器,51,1,0,#N/A,,8473309000,无,售卖品,2022-05-31 22:49:42
6933910403729,6933910403729,,佳翼 M2 SSD 铜散热片 爱铜一号,,1190975,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743470566307/0/20230614135729/bf664f8de29d6586a49e3e111a691068.jpg,39,5.7,无,10.8,5.5,1,,72mm*22mm,SSD heatsink,散热器,39,1,0,#N/A,,8473309000,无,售卖品,2022-05-31 22:49:42
6933910403712,6933910403712,,佳翼 TYPE-A转Lighting 充电线 黄色编尼龙网1.5M A/苹果,,1128549,,0,0.0,无,0,0,0,,5*3*6,,,0,0,0,#N/A,,8544421100,无,售卖品,2022-05-31 22:49:42
6933910403705,6933910403705,,佳翼 TYPE-A转MICRO充电线 黄色编尼龙网1.5M A/安卓,,1128549,,0,0.0,无,0,0,0,,5*3*6,,,0,0,0,#N/A,,8544421100,无,售卖品,2022-05-31 22:49:42
6933910403699,6933910403699,,佳翼 TYPE-A转TYPE-C 充电线 黄色编尼龙网1.5M A/C,,1128549,,0,0.0,无,0,0,0,,5*3*6,,,0,0,0,,,8544421100,无,售卖品,2022-05-31 22:49:42
6933910403682,6933910403682,,佳翼 TYPE-C转TYPE-C 充电线 黄色编尼龙网1.5M C/C,,1128549,,0,0.0,无,0,0,0,,5*3*6,,,0,0,0,#N/A,,8544421100,无,售卖品,2022-05-31 22:49:42
6933910403675,6933910403675,,佳翼  M.2 NVME转接卡硬盘盒 雪豹,,1190976,,0,0.0,无,0,0,0,,72mm*22mm,SSD enclosure,硬盘盒,1,1,0,6933910403675,,8473309000,无,售卖品,2022-05-31 22:49:42
6933910403668,6933910403668,,m.2扩展NVMe转接卡 佳翼SK8-PRO,,1128549,,0,0.0,无,0,0,0,,5*3*6,PCIE adapter,PCIE 转接卡,1,1,0,6933910403668,,8471800000,无,售卖品,2022-05-31 22:49:42
6933910403651,6933910403651,,佳翼 M2 SSD散热片 黑马甲,,1190975,,0,0.0,无,0,0,0,,72mm*22mm,,,0,0,0,#N/A,,8473309000,无,售卖品,2022-05-31 22:49:42
6933910403644,6933910403644,,佳翼 M.2 SATA 磁吸C公U盘盒 领航员i8C-2242 银色,,1128549,,0,0.0,无,0,0,0,,5*3*6,,,0,0,0,#N/A,,8473309000,无,售卖品,2022-05-31 22:49:42
6933910403637,6933910403637,,佳翼 M.2 SATA 磁吸A公U盘盒领航员i8A-2242 黑色,,1128549,,0,0.0,无,0,0,0,,5*3*6,,,0,0,0,#N/A,,8473309000,无,售卖品,2022-05-31 22:49:42
6933910403620,6933910403620,,佳翼 TYPE-C转TYPE-C USB20G高速传输 PD60W快充 F150,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743470566247/0/20240806164534/2cfc8a5ba70076525cf33708bf347a73.jpg,21.6,10.0,无,16,13,0.5,,0.01千克,USB CABLE,数据线,21.6,1,0,#N/A,,8544421100,无,售卖品,2022-05-31 22:49:42
6933910403613,6933910403613,,佳翼 导热硅片 贴心100,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743470566241/0/20230911163804/857ed1b6bf9f385df110daf11164e31e.jpg,66.5,4.5,无,9.1,4,1.3,,5*3*6,Heat dissipation patch,散热贴,50.6,1,0,,,8473309000,无,售卖品,2022-05-31 22:49:42
6933910403606,6933910403606,,佳翼 NVME PCI-E X1 直插扩展散热硬盘盒  iSSD X1 银色,,1190976,,0,0.0,无,0,0,0,,5*3*6,SSD enclosure,硬盘盒,1,1,0,6933910403606,,8473309000,无,售卖品,2022-05-31 22:49:42
6933910403590,6933910403590,,佳翼 NVME PCI-E X4 直插扩展散热硬盘盒 iSSD X4 灰色,,1190976,,0,0.0,无,0,0,0,,5*3*6,SSD enclosure,硬盘盒,1,1,0,6933910403590,,8473309000,无,售卖品,2022-05-31 22:49:42
6933910403583,6933910403583,,佳翼 显卡8Pin电源转向头 8Pin-N 有缺口,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743470566223/0/20230103085918/805d7ded2e4c37ee2dd86e39a7b7d07d.jpg,18,1.0,无,13,8,2,,72mm*22mm,ATX adapter,转接头,18,1,0,#N/A,,8536901100,无,售卖品,2022-05-31 22:49:42
6933910403545,6933910403545,,佳翼 M.2 NGFF TYPE-A3.1移动硬盘盒 指挥官I8-A42 黑色,,1190976,,0,0.0,无,0,0,0,,72mm*22mm,SSD enclosure,硬盘盒,1,1,0,6933910403545,,8473309000,无,售卖品,2022-05-31 22:49:42
6933910403538,6933910403538,,佳翼 m.2 NVME TYPEC3.1移动硬盘盒 铠甲勇士 灰色,,1190976,,0,0.0,无,0,0,0,,72mm*22mm,SSD enclosure,硬盘盒,1,1,0,6933910403538,,8473309000,无,售卖品,2022-05-31 22:49:42
6933910403521,6933910403521,,M.2 NGFF全铝移动硬盘盒USB3.1 接口TYPE-A+C 指挥官I8-AC42 黑色,,1190976,,0,0.0,无,0,0,0,,5*3*6,SSD enclosure,硬盘盒,1,1,0,6933910403521,,8473309000,无,售卖品,2022-05-31 22:49:42
6933910403514,6933910403514,,佳翼 M.2 NGFF TYPE-A3.1移动硬盘盒 指挥官I8-A80 银色,,1190976,,0,0.0,无,0,0,0,,72mm*22mm,SSD enclosure,硬盘盒,1,1,0,6933910403514,,8473309000,无,售卖品,2022-05-31 22:49:41
6933910403507,6933910403507,,Type-C公转Type-C母转接头  佳翼CM/CM-Al（C公/C公-铝）,,1128549,,0,0.0,无,0,0,0,,72mm*22mm,,,0,0,0,#N/A,,8544421100,无,售卖品,2022-05-31 22:49:41
6933910403484,6933910403484,,佳翼 M.2 NVMe PCIe 转苹果SSD硬盘转接头 AP01,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743470566163/0/20240422094213/3b321d140ea70dfb19507555fa73f1dd.jpg,6.6,4.5,无,13.3,11,0.3,,5*3*6,SSD converter,硬盘转接头,6.6,1,0,#N/A,,8471800000,无,售卖品,2022-05-31 22:49:41
6933910403477,6933910403477,,佳翼 NGFF转TYPEC3.1 全铝硬盘盒 海豹i8 红色,,1190976,,0,0.0,无,0,0,0,,72mm*22mm,SSD enclosure,硬盘盒,1,1,0,6933910403477,,8473309000,无,售卖品,2022-05-31 22:49:41
6933910403460,6933910403460,,佳翼 m.2 NVME TYPEC3.1移动硬盘盒 I9new  金色,,1190976,,0,0.0,无,0,0,0,,72mm*22mm,SSD enclosure,硬盘盒,1,1,0,6933910403460,,8473309000,无,售卖品,2022-05-31 22:49:41
6933910403453,6933910403453,,佳翼 CFAST2.0读卡器 CFAST-TOP 灰色,,1128549,,0,0.0,无,0,0,0,,5*3*6,,,0,0,0,#N/A,,8471609000,无,售卖品,2022-05-31 22:49:41
6933910403422,6933910403422,,佳翼 三剑客 3Disk 三盘移动硬盘盒 NVME SATA M.2 NGFF 2.5硬盘盒,,1190976,,0,0.0,无,0,0,0,,129mm*128mm*9.5mm,SSD enclosure,硬盘盒,1,1,0,6933910403422,,8473309000,无,售卖品,2022-05-31 22:49:41
6933910403415,6933910403415,,佳翼 PCI-E3.0 X4外置显卡扩展,,1128549,,0,0.0,无,0,0,0,,5*3*6,,,0,0,0,#N/A,,8471800000,无,售卖品,2022-05-31 22:49:41
6933910403408,6933910403408,,m.2扩展NVMe转接卡 佳翼SK18,,1128549,,0,0.0,无,0,0,0,,5*3*6,PCIE adapter,PCIE 转接卡,1,1,0,6933910403408,,8471800000,无,售卖品,2022-05-31 22:49:41
6933910403392,6933910403392,,佳翼 NGFF移动硬盘盒 全铝TYPE C USB3.1 GEN2  i8-GTR2242,,1190976,,0,0.0,无,0,0,0,,5*3*6,SSD enclosure,硬盘盒,1,1,0,6933910403392,,8473309000,无,售卖品,2022-05-31 22:49:41
6933910403385,6933910403385,,佳翼 NGFF移动硬盘盒 全铝TYPE C USB3.1 GEN2  i8-GTR2280,,1190976,,0,0.0,无,0,0,0,,5*3*6,SSD enclosure,硬盘盒,1,1,0,6933910403385,,8473309000,无,售卖品,2022-05-31 22:49:41
6933910403378,6933910403378,,佳翼 NVME移动硬盘盒 全铝TYPE C USB3.1 GEN2  i9-GTR2242,,1190976,,0,0.0,无,0,0,0,,5*3*6,SSD enclosure,硬盘盒,1,1,0,6933910403378,,8473309000,无,售卖品,2022-05-31 22:49:41
6933910403361,6933910403361,,佳翼 NVME移动硬盘盒 全铝TYPE C USB3.1 GEN2  i9GTR-2280经典款,,1190976,,0,0.0,无,0,0,0,,100克,SSD enclosure,硬盘盒,1,1,0,6933910403361,,8473309000,无,售卖品,2022-05-31 22:49:41
6933910403354,6933910403354,,JEYI CFast 120G CF2.1 数码摄相机存储卡Marvell主控 CF-240G,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743470566085/0/20220613092154/3e0a3920e5190e2e70ce41d3912d01e0.jpg,0,0.0,无,0,0,0,,22*42,Camera Memory Card,相机储存卡,1,1,0,6933910403354,,8523521000,无,售卖品,2022-05-31 22:49:41
6933910403347,6933910403347,,JEYI CFast 120G CF2.1 数码摄相机存储卡Marvell主控 CF-120G,,1128549,,0,0.0,无,0,0,0,,22*42,,,0,0,0,#N/A,,8523521000,无,售卖品,2022-05-31 22:49:41
6933910403330,6933910403330,,M.2 NVMe转PCIE X16转接卡 佳翼潜水艇-110 黑色,,1128549,,0,0.0,无,0,0,0,,0.1千克,PCIE adapter,PCIE 转接卡,1,1,0,6933910403330,,8471800000,无,售卖品,2022-05-31 22:49:41
6933910403323,6933910403323,,M.2 NVME NGFF硬盘 涡轮散热盔甲 酷冷战舰-飓风 红色,,1190975,,0,0.0,无,0,0,0,,129mm*128mm*9.5mm,,,0,0,0,#N/A,,8473309000,无,售卖品,2022-05-31 22:49:41
6933910403316,6933910403316,,佳翼 M.2 NVME转TYPE-C USB3.1 GEN2硬盘盒 超跑i9-2280（银色）,,1190976,,0,0.0,无,0,0,0,,5*3*6,SSD enclosure,硬盘盒,1,1,0,6933910403316,,8473309000,无,售卖品,2022-05-31 22:49:41
6933910403309,6933910403309,,佳翼 M.2 NGFF转TYPE-C USB3.1 GEN2硬盘盒 超跑i8-2280（银色）,,1190976,,0,0.0,无,0,0,0,,5*3*6,SSD enclosure,硬盘盒,1,1,0,6933910403309,,8473309000,无,售卖品,2022-05-31 22:49:41
6933910403293,6933910403293,,佳翼 m.2 NVME TYPE-A3.1移动硬盘盒 指挥官I9-A80 黑色,,1190976,,0,0.0,无,0,0,0,,72mm*22mm,SSD enclosure,硬盘盒,1,1,0,6933910403293,,8473309000,无,售卖品,2022-05-31 22:49:41
6933910403286,6933910403286,,佳翼 M.2 MVNE转PCI-E转接卡SK8 NEW,,1128549,,0,0.0,无,0,0,0,,5*3*6,PCIE adapter,PCIE 转接卡,1,1,0,6933910403286,,8471800000,无,售卖品,2022-05-31 22:49:41
6933910403279,6933910403279,,佳翼 M.2 NGFF TYPE-A3.1移动硬盘盒 指挥官I8-AC80 黑色,,1190976,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743470566037/0/20221006091022/0bff6bbe4c14f79ea2c2b7116551fcc0.jpg,100,0.0,无,0,0,0,,72mm*22mm,SSD enclosure,硬盘盒,100,3,0,#N/A,,8473309000,无,售卖品,2022-05-31 22:49:41
6933910403262,6933910403262,,佳翼 M.2 NGFF TYPE-A3.1移动硬盘盒 指挥官I8-A80 黑色,,1190976,,0,0.0,无,0,0,0,,72mm*22mm,SSD enclosure,硬盘盒,1,1,0,6933910403262,,8473309000,无,售卖品,2022-05-31 22:49:41
6933910403255,6933910403255,,佳翼 M.2 NVME TYPE C移动硬盘盒 冰鲨i9-CC藏线款,,1190976,,0,0.0,无,0,0,0,,72mm*22mm,SSD enclosure,硬盘盒,1,1,0,6933910403255,,8473309000,无,售卖品,2022-05-31 22:49:41
6933910403248,6933910403248,,佳翼 M.2 NGFF转TYPE-C USB3.1 GEN2硬盘盒 超跑i8-2280（黑色）,,1190976,,0,0.0,无,0,0,0,,5*3*6,SSD enclosure,硬盘盒,1,1,0,6933910403248,,8473309000,无,售卖品,2022-05-31 22:49:41
6933910403231,6933910403231,,佳翼m.2 NGFF扩展卡PCIE3.0转SATA阵列卡RAID JMB585-X16,,1128549,,0,0.0,无,0,0,0,,72mm*22mm,,,0,0,0,#N/A,,8471800000,无,售卖品,2022-05-31 22:49:41
6933910403224,6933910403224,,佳翼 M.2 NVME NGFF 散热片 N80铜,,1190975,,0,0.0,无,0,0,0,,72mm*22mm,,,0,0,0,#N/A,,8473309000,无,售卖品,2022-05-31 22:49:41
6933910403217,6933910403217,,佳翼 M.2 SATA 磁吸C公U盘盒 领航员i8C-2280 银色,,1128549,,0,0.0,无,0,0,0,,5*3*6,,,0,0,0,#N/A,,8473309000,无,售卖品,2022-05-31 22:49:41
6933910403200,6933910403200,,佳翼 M.2 SATA 磁吸A公U盘盒 领航员i8A-2280 黑色,,1128549,,0,0.0,无,0,0,0,,5*3*6,,,0,0,0,#N/A,,8473309000,无,售卖品,2022-05-31 22:49:41
6933910403194,6933910403194,,佳翼 M.2 NVME 磁吸C公U盘盒 领航员i9C-2280  银色,,1128549,,0,0.0,无,0,0,0,,5*3*6,,,0,0,0,#N/A,,8473309000,无,售卖品,2022-05-31 22:49:41
6933910403187,6933910403187,,佳翼 M.2 NVME 磁吸A公U盘盒 领航员i9A-2280  黑色,,1128549,,0,0.0,无,0,0,0,,5*3*6,,,0,0,0,#N/A,,8473309000,无,售卖品,2022-05-31 22:49:41
6933910403170,6933910403170,,佳翼 2.5寸硬盘转TYPE-C USB3.1 移动硬盘盒   超跑9（酷睿黑）,,1190976,,0,0.0,无,0,0,0,,129mm*128mm*9.5mm,SSD enclosure,硬盘盒,1,1,0,6933910403170,,8473309000,无,售卖品,2022-05-31 22:49:41
6933910403163,6933910403163,,佳翼 2.5寸硬盘转TYPE-C USB3.1 移动硬盘盒   超跑7（皓月银）,,1190976,,0,0.0,无,0,0,0,,129mm*128mm*9.5mm,SSD enclosure,硬盘盒,1,1,0,6933910403163,,8473309000,无,售卖品,2022-05-31 22:49:41
6933910403156,6933910403156,,佳翼 M.2 NGFF转TYPE-C USB3.1 GEN2硬盘盒 超跑i8-2242（星空灰）,,1190976,,0,0.0,无,0,0,0,,5*3*6,SSD enclosure,硬盘盒,1,1,0,6933910403156,,8473309000,无,售卖品,2022-05-31 22:49:41
6933910403149,6933910403149,,佳翼 M.2 NGFF转TYPE-C USB3.1 GEN2硬盘盒 超跑i8-2280（星空灰）,,1190976,,0,0.0,无,0,0,0,,5*3*6,SSD enclosure,硬盘盒,1,1,0,6933910403149,,8473309000,无,售卖品,2022-05-31 22:49:41
6933910403132,6933910403132,,佳翼 M.2 NVME转TYPE-C USB3.1 GEN2硬盘盒 超跑i9-2242（星空灰）,,1190976,,0,0.0,无,0,0,0,,5*3*6,SSD enclosure,硬盘盒,1,1,0,6933910403132,,8473309000,无,售卖品,2022-05-31 22:49:41
6933910403125,6933910403125,,佳翼 M.2 NVME转TYPE-C USB3.1 GEN2硬盘盒 超跑i9-2280（星空灰）,,1190976,,0,0.0,无,0,0,0,,5*3*6,SSD enclosure,硬盘盒,1,1,0,6933910403125,,8473309000,无,售卖品,2022-05-31 22:49:41
6933910403101,6933910403101,,M.2 NVMe转PCIE X16转接卡 佳翼潜水艇-80 黑色,,1128549,,0,0.0,无,0,0,0,,0.1千克,PCIE adapter,PCIE 转接卡,1,1,0,6933910403101,,8471800000,无,售卖品,2022-05-31 22:49:41
6933910403095,6933910403095,,佳翼 nvme转TYPEC3.1 全铝硬盘盒 i9冰鲨 黑蓝色,,1190976,,0,0.0,无,0,0,0,,5*3*6,SSD enclosure,硬盘盒,1,1,0,6933910403095,,8473309000,无,售卖品,2022-05-31 22:49:40
6933910403088,6933910403088,,佳翼 M.2 SSD双盘硬盘盒 iTwins-NS,,1190976,,0,0.0,无,0,0,0,,72mm*22mm,SSD enclosure,硬盘盒,1,1,0,6933910403088,,8473309000,无,售卖品,2022-05-31 22:49:40
6933910403071,6933910403071,,佳翼 M.2 SSD双盘硬盘盒 iTwins-2S,,1190976,,0,0.0,无,0,0,0,,72mm*22mm,SSD enclosure,硬盘盒,1,1,0,6933910403071,,8473309000,无,售卖品,2022-05-31 22:49:40
6933910403064,6933910403064,,佳翼 M.2 SSD双盘硬盘盒 iTwins-2N,,1190976,,0,0.0,无,0,0,0,,72mm*22mm,SSD enclosure,硬盘盒,1,1,0,6933910403064,,8473309000,无,售卖品,2022-05-31 22:49:40
6933910403057,6933910403057,,佳翼 M.2 NVME雷电3移动硬盘旋风版 旋风雷电 灰色,,1128549,,150,0.0,无,0,0,0,,72mm*22mm,SSD enclosure,硬盘盒,150,3,0,#N/A,,8473309000,无,售卖品,2022-05-31 22:49:40
6933910403040,6933910403040,,M.2 NGFF全铝移动硬盘盒USB3.1 接口TYPE-C 佳翼IOIO-C80 红色,,1190976,,0,0.0,无,0,0,0,,5*3*6,SSD enclosure,硬盘盒,1,1,0,6933910403040,,8473309000,无,售卖品,2022-05-31 22:49:40
6933910403033,6933910403033,,佳翼 M.2 NVME 加长保护板 PCB-110,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743470565893/0/20221122091852/04253cd0b33780e3783a0b1a0a90e718.jpg,50,0.0,无,0,0,0,,67mm*40mm*10mm,PCB board,PCB板,50,1,0,#N/A,,8534009000,无,售卖品,2022-05-31 22:49:40
6933910403026,6933910403026,,佳翼 sata转TPYE-C接口2.5寸移动硬盘盒 带写保护 Q5CW,,1190976,,0,0.0,无,0,0,0,,67mm*40mm*10mm,SSD enclosure,硬盘盒,1,1,0,6933910403026,,8473309000,无,售卖品,2022-05-31 22:49:40
6933910403019,6933910403019,,佳翼 M.2 NVME NGFF 转pcie3.0 X4 带扇热片风扇合集版  蓝骑士-TOP,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743470565881/0/20220714090524/e9adeca67eb77bf35dce746ad064eeef.jpg,120,0.0,无,0,0,0,,72mm*22mm,PCIE adapter,PCIE接口转接卡,120,2,0,#N/A,,8471800000,无,售卖品,2022-05-31 22:49:40
6933910403002,6933910403002,,佳翼M.2 SSD 散热片 N110 黑色,,1190975,,0,0.0,无,0,0,0,,72mm*22mm,,,0,0,0,#N/A,,8473309000,无,售卖品,2022-05-31 22:49:40
6933910402975,6933910402975,,佳翼M.2 SSD 散热片 BN80-铜版,,1190975,,0,0.0,无,0,0,0,,72mm*22mm,,,0,0,0,#N/A,,8473309000,无,售卖品,2022-05-31 22:49:40
6933910402968,6933910402968,,佳翼 m.2 NVME TYPE-A+C3.1移动硬盘盒 指挥官I9-AC80 黑色,,1190976,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743470565851/0/20220614091040/531e8b64746dcd5074a0e751d70559de.jpg,200,0.0,无,0,0,0,,72mm*22mm,SSD enclosure,硬盘盒,200,1,0,#N/A,,8473309000,无,售卖品,2022-05-31 22:49:40
6933910402951,6933910402951,,佳翼 m.2 NVME TYPE-C3.1移动硬盘盒 指挥官I9-C80 红色,,1190976,,0,0.0,无,0,0,0,,72mm*22mm,SSD enclosure,硬盘盒,1,1,0,6933910402951,,8473309000,无,售卖品,2022-05-31 22:49:40
6933910402944,6933910402944,,佳翼 m.2 NVME TYPE-A3.1移动硬盘盒 指挥官I9-A80 灰色,,1190976,,0,0.0,无,0,0,0,,72mm*22mm,SSD enclosure,硬盘盒,1,1,0,6933910402944,,8473309000,无,售卖品,2022-05-31 22:49:40
6933910402937,6933910402937,,M.2 NVME散热盔甲 佳翼 酷冷战舰-铜版,,1190975,,0,0.0,无,0,0,0,,72mm*22mm,,,0,0,0,#N/A,,8473309000,无,售卖品,2022-05-31 22:49:40
6933910402920,6933910402920,,佳翼 m.2 nvme ngff 散热片 海鲨黑色,,1190975,,0,0.0,无,0,0,0,,0.01千克,,,0,0,0,#N/A,,8473309000,无,售卖品,2022-05-31 22:49:40
6933910402913,6933910402913,,M.2 NVME NGFF硬盘 涡轮散热盔甲  红颜知己,,1190975,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743470565821/0/20221211115941/a350f38ad242ff8947a429406920dd43.jpg,100,0.0,无,0,0,0,,129mm*128mm*9.5mm,SSD heatsink,散热器,100,2,0,#N/A,,8473309000,无,售卖品,2022-05-31 22:49:40
6933910402906,6933910402906,,M.2 NVME NGFF硬盘 涡轮散热盔甲  蓝颜知己,,1190975,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743470565815/0/20220801091703/953ac959dbd2b0b95f94e2153ff3d87f.jpg,120,0.0,无,0,0,0,,129mm*128mm*9.5mm,SSD heatsink,散热器,120,2,0,#N/A,,8473309000,无,售卖品,2022-05-31 22:49:40
6933910402890,6933910402890,,佳翼 m.2 NVME TYPEC3.1移动硬盘盒 I9 new 黑色,,1190976,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743470565809/0/20220628092040/aabb5193d3e47c2fc5280227659f746e.jpg,0,0.0,无,0,0,0,,72mm*22mm,SSD enclosure,硬盘盒,1,1,0,6933910402890,,8473309000,无,售卖品,2022-05-31 22:49:40
6933910402883,6933910402883,,佳翼 m.2 NVME TYPEC3.1移动硬盘盒 I9 new 灰色,,1190976,,0,0.0,无,0,0,0,,72mm*22mm,SSD enclosure,硬盘盒,1,1,0,6933910402883,,8473309000,无,售卖品,2022-05-31 22:49:40
6933910402876,6933910402876,,佳翼 m.2 NVME TYPEC3.1移动硬盘盒 I9 new 银色,,1190976,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743470565797/0/20220605092736/6b830e8a63606d65a068fecb2bfeecc8.jpg,0,0.0,无,0,0,0,,72mm*22mm,SSD enclosure,硬盘盒,1,1,0,6933910402876,,8473309000,无,售卖品,2022-05-31 22:49:40
6933910402869,6933910402869,,佳翼M.2 NVME转PCIE转接卡 RGB灯效 凌空之星-TOP 黑色,,1128549,,0,0.0,无,0,0,0,,5*3*6,PCIE adapter,PCIE 转接卡,1,1,0,6933910402869,,8471800000,无,售卖品,2022-05-31 22:49:40
6933910402852,6933910402852,,佳翼M.2 NVME转PCIE转接卡 RGB灯效 凌空之星-TOP 红色,,1128549,,0,0.0,无,0,0,0,,5*3*6,PCIE adapter,PCIE 转接卡,1,1,0,6933910402852,,8471800000,无,售卖品,2022-05-31 22:49:40
6933910402845,6933910402845,,佳翼 m.2 NVME TYPEC3.1移动硬盘盒 I9plus 灰色,,1190976,,0,0.0,无,0,0,0,,72mm*22mm,SSD enclosure,硬盘盒,1,1,0,6933910402845,,8473309000,无,售卖品,2022-05-31 22:49:40
